,Estimator,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
17,SVC,ac,0.07384131971720345,0.07384131971720345,0.9261586802827966,0.9114091826832854,0.9261586802827966,0.913874926908788,0.7656896091770041,0.6322296904821176,0.6711570593149541
18,SVC,pr,0.6381475667189953,0.33987441130298274,0.8092621664050236,0.8070157361322634,0.8092621664050236,0.8010394939610189,0.8134922453735532,0.6725178244629569,0.7197448943644251
19,SVC,ui,0.14992150706436422,0.14992150706436422,0.8500784929356358,0.84903296657648,0.8500784929356358,0.8463377254820936,0.8461398662401861,0.8131149562286795,0.8256353960131761
20,SVC,s,0.05577376276512176,0.05577376276512176,0.9442262372348782,0.9431184597353607,0.9442262372348782,0.9435450028171402,0.8983541780503106,0.879353125963614,0.8884888757835931
21,SVC,c,0.34642576590730556,0.22388059701492538,0.8373919874312648,0.8350473483723937,0.8373919874312648,0.8352713251379488,0.8166960971112459,0.7922579070709442,0.8033235083688252
22,SVC,i,0.3543307086614173,0.2409448818897638,0.815748031496063,0.8242018676038291,0.815748031496063,0.8117884930411475,0.8284201518946475,0.785118761025657,0.7990723846586856
23,SVC,a,0.19167321288295366,0.16025137470542028,0.8554595443833464,0.8642759076905091,0.8554595443833464,0.8458608116111331,0.9119323910612477,0.5952252045263081,0.6158230368169245
24,RF,av,0.1959087332808812,0.14083398898505115,0.8827694728560189,0.8787992264169134,0.8827694728560189,0.875748073913442,0.8655553067094158,0.6085499834734912,0.681796924937871
25,RF,ac,0.07384131971720345,0.07384131971720345,0.9261586802827966,0.9114091826832854,0.9261586802827966,0.913874926908788,0.7656896091770041,0.6322296904821176,0.6711570593149541
26,RF,pr,0.6381475667189953,0.33987441130298274,0.8092621664050236,0.8070157361322634,0.8092621664050236,0.8010394939610189,0.8134922453735532,0.6725178244629569,0.7197448943644251
27,RF,ui,0.14992150706436422,0.14992150706436422,0.8500784929356358,0.84903296657648,0.8500784929356358,0.8463377254820936,0.8461398662401861,0.8131149562286795,0.8256353960131761
28,RF,s,0.05577376276512176,0.05577376276512176,0.9442262372348782,0.9431184597353607,0.9442262372348782,0.9435450028171402,0.8983541780503106,0.879353125963614,0.8884888757835931
29,RF,c,0.34642576590730556,0.22388059701492538,0.8373919874312648,0.8350473483723937,0.8373919874312648,0.8352713251379488,0.8166960971112459,0.7922579070709442,0.8033235083688252
30,RF,i,0.3543307086614173,0.2409448818897638,0.815748031496063,0.8242018676038291,0.815748031496063,0.8117884930411475,0.8284201518946475,0.785118761025657,0.7990723846586856
31,RF,a,0.19167321288295366,0.16025137470542028,0.8554595443833464,0.8642759076905091,0.8554595443833464,0.8458608116111331,0.9119323910612477,0.5952252045263081,0.6158230368169245
32,XGB,av,0.1959087332808812,0.14083398898505115,0.8827694728560189,0.8787992264169134,0.8827694728560189,0.875748073913442,0.8655553067094158,0.6085499834734912,0.681796924937871
33,XGB,ac,0.07384131971720345,0.07384131971720345,0.9261586802827966,0.9114091826832854,0.9261586802827966,0.913874926908788,0.7656896091770041,0.6322296904821176,0.6711570593149541
34,XGB,pr,0.6381475667189953,0.33987441130298274,0.8092621664050236,0.8070157361322634,0.8092621664050236,0.8010394939610189,0.8134922453735532,0.6725178244629569,0.7197448943644251
35,XGB,ui,0.14992150706436422,0.14992150706436422,0.8500784929356358,0.84903296657648,0.8500784929356358,0.8463377254820936,0.8461398662401861,0.8131149562286795,0.8256353960131761
36,XGB,s,0.05577376276512176,0.05577376276512176,0.9442262372348782,0.9431184597353607,0.9442262372348782,0.9435450028171402,0.8983541780503106,0.879353125963614,0.8884888757835931
37,XGB,c,0.34642576590730556,0.22388059701492538,0.8373919874312648,0.8350473483723937,0.8373919874312648,0.8352713251379488,0.8166960971112459,0.7922579070709442,0.8033235083688252
38,XGB,i,0.3346456692913386,0.23543307086614174,0.8141732283464567,0.8161251372461951,0.8141732283464567,0.814525290303364,0.8060389379893126,0.8033928727007842,0.8040014332902824
39,XGB,a,0.19167321288295366,0.16025137470542028,0.8554595443833464,0.8642759076905091,0.8554595443833464,0.8458608116111331,0.9119323910612477,0.5952252045263081,0.6158230368169245
40,GNB,av,0.33359559402045635,0.1951219512195122,0.8544453186467349,0.8472474203893922,0.8544453186467349,0.8497412068209101,0.4746471667163808,0.5887087677342191,0.5047315326558507
41,GNB,ac,0.07384131971720345,0.07384131971720345,0.9261586802827966,0.9114091826832854,0.9261586802827966,0.913874926908788,0.7656896091770041,0.6322296904821176,0.6711570593149541
42,GNB,pr,0.6962323390894819,0.38226059654631084,0.7747252747252747,0.7186900511408656,0.7747252747252747,0.7454083476729119,0.48954647216003466,0.5197120375020927,0.5039568048800593
43,GNB,ui,0.16718995290423863,0.16718995290423863,0.8328100470957613,0.8402658747957582,0.8328100470957613,0.8349477041845673,0.8128826530612245,0.8293384297124382,0.8192456412049758
44,GNB,s,0.05577376276512176,0.05577376276512176,0.9442262372348782,0.9431184597353607,0.9442262372348782,0.9435450028171402,0.8983541780503106,0.879353125963614,0.8884888757835931
45,GNB,c,0.399057344854674,0.2513747054202671,0.8224666142969363,0.828300094749037,0.8224666142969363,0.8159075868201002,0.8257963710587873,0.7578727045466743,0.778277335949884
46,GNB,i,0.38031496062992126,0.2622047244094488,0.7968503937007874,0.8004012432254033,0.7968503937007874,0.7975483844766802,0.7813182150576083,0.8007896221094191,0.7895929226887041
47,GNB,a,0.21366849960722703,0.17124901806755696,0.8499607227022781,0.8504282796823074,0.8499607227022781,0.845342526566932,0.6776192997814579,0.6263481220128619,0.6440069980580524
