,Model,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
0,GradientBoostingClassifier,av,0.1841897233201581,0.13359683794466404,0.8885375494071146,0.8858893891411547,0.8885375494071146,0.8853242582516297,0.8005610120216862,0.6728854764852998,0.7156689664502165
1,GradientBoostingClassifier,ac,0.0660377358490566,0.0660377358490566,0.9339622641509434,0.9224638369435861,0.9339622641509434,0.921892033542977,0.8124074622445958,0.6440273037542662,0.6908333333333333
2,GradientBoostingClassifier,pr,0.622152395915161,0.3377847604084839,0.8043990573448547,0.8009470686990536,0.8043990573448547,0.7953186513740022,0.7940417756440112,0.6709359325712146,0.7127462528122618
3,GradientBoostingClassifier,ui,0.12106918238993711,0.12106918238993711,0.8789308176100629,0.878458476734667,0.8789308176100629,0.8786569288587979,0.8665909122403448,0.8632884274708523,0.8648940191077354
4,GradientBoostingClassifier,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
5,GradientBoostingClassifier,c,0.38443396226415094,0.23663522012578617,0.8372641509433962,0.8371097814867415,0.8372641509433962,0.8346679927508054,0.8319192315776479,0.7905957893474698,0.8082439962634339
6,GradientBoostingClassifier,i,0.367008681925809,0.23441199684293607,0.8318863456985004,0.8327550078523344,0.8318863456985004,0.8306090911279562,0.8313465420309324,0.8035556948601222,0.8155799106939563
7,GradientBoostingClassifier,a,0.13679245283018868,0.1179245283018868,0.8915094339622641,0.8930524354930929,0.8915094339622641,0.8854421380720301,0.9267774519387423,0.6296218534545482,0.6517597216633926
