,Estimator,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
27,RF,ui,0.12578616352201258,0.12578616352201258,0.8742138364779874,0.876055799157147,0.8742138364779874,0.8703880351454476,0.8803608514654158,0.8365179417459729,0.8525046382189239
28,RF,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
29,RF,c,0.3805031446540881,0.23270440251572327,0.8411949685534591,0.8469375912528576,0.8411949685534591,0.836577641714809,0.8627468392224693,0.7782228440957075,0.8111543337732584
30,RF,i,0.3709550118389897,0.23993685872138912,0.8255722178374112,0.8257219117236174,0.8255722178374112,0.8239815965293783,0.824612315619279,0.7950946024358786,0.8077466958807609
31,RF,a,0.14622641509433962,0.12106918238993711,0.8915094339622641,0.8843620442289993,0.8915094339622641,0.8866899391113847,0.7054711941258723,0.6315013281572966,0.6453705786776652
32,XGB,av,0.17549407114624507,0.12964426877470356,0.8909090909090909,0.8886327404703276,0.8909090909090909,0.886675909478177,0.8743346865983997,0.6368840433548913,0.7105208169600169
33,XGB,ac,0.06682389937106918,0.06682389937106918,0.9331761006289309,0.9212298749827006,0.9331761006289309,0.9212686121566773,0.8048084759576202,0.6436006825938566,0.6891808368429374
34,XGB,pr,0.6025137470542027,0.3275726630007855,0.809897879025923,0.8074917006326764,0.809897879025923,0.7998416051373026,0.8072324950425589,0.670520283087718,0.7152077990810376
35,XGB,ui,0.12578616352201258,0.12578616352201258,0.8742138364779874,0.876055799157147,0.8742138364779874,0.8703880351454476,0.8803608514654158,0.8365179417459729,0.8525046382189239
36,XGB,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
37,XGB,c,0.38207547169811323,0.23427672955974843,0.839622641509434,0.845291154650234,0.839622641509434,0.8349812076805976,0.8608936146116465,0.7765806967218528,0.8094227106035131
38,XGB,i,0.372533543804262,0.23993685872138912,0.8263614838200474,0.8264404601607993,0.8263614838200474,0.8250227436635549,0.8225437875189567,0.7977465724707615,0.8086000810702312
39,XGB,a,0.14858490566037735,0.12342767295597484,0.8891509433962265,0.8819877635754809,0.8891509433962265,0.8843029257530584,0.7040398261794144,0.6295289415695254,0.6436572005552504
40,GNB,av,0.291699604743083,0.2,0.8426877470355731,0.8584753098257224,0.8426877470355731,0.8495351612243728,0.53820865954245,0.6117317148235877,0.5670800336911367
41,GNB,ac,0.12578616352201258,0.12578616352201258,0.8742138364779874,0.8998026883709458,0.8742138364779874,0.8854216358781178,0.6254901960784314,0.6802047781569966,0.6451264167393199
42,GNB,pr,0.6488609583660644,0.3519245875883739,0.7965435978004713,0.7984050235141255,0.7965435978004713,0.7866099855236359,0.8118698472189626,0.6463566564229096,0.689303665155269
43,GNB,ui,0.1281446540880503,0.1281446540880503,0.8718553459119497,0.8749326479254004,0.8718553459119497,0.8728509203610244,0.8549798187414137,0.8661928892184731,0.8599405678278615
44,GNB,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
45,GNB,c,0.4371069182389937,0.26257861635220126,0.824685534591195,0.8314293319810189,0.824685534591195,0.8222235159978212,0.8258778978479727,0.777572823722238,0.7936904486522808
46,GNB,i,0.4064719810576164,0.2580899763220205,0.8161010260457774,0.8182837169875267,0.8161010260457774,0.8165550477696352,0.7991472242852966,0.8006127503789545,0.7991007814524146
47,GNB,a,0.18553459119496854,0.1430817610062893,0.8781446540880503,0.878248687844785,0.8781446540880503,0.8781874547470679,0.6521946303398469,0.6528626956207452,0.6525219745155636
