,Models_0,Model_1,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
22,", KNN, DT, SVC, RF, XGB, GNB",SVC,i,0.3709550118389897,0.23993685872138912,0.8255722178374112,0.825940772069342,0.8255722178374112,0.8242053504964046,0.8249574597217103,0.7972199795271071,0.8092481130597781
23,", KNN, DT, SVC, RF, XGB, GNB",SVC,a,0.139937106918239,0.11949685534591195,0.8907232704402516,0.8930738236224299,0.8907232704402516,0.8842034383427602,0.9241707811276596,0.6180204571860023,0.6257064706340069
24,", KNN, DT, SVC, RF, XGB, GNB",RF,av,0.17865612648221343,0.13122529644268774,0.8901185770750988,0.8900623072135475,0.8901185770750988,0.8855341965487731,0.8927026450032586,0.6176532741241222,0.6916556996464125
25,", KNN, DT, SVC, RF, XGB, GNB",RF,ac,0.06682389937106918,0.06682389937106918,0.9331761006289309,0.9212298749827006,0.9331761006289309,0.9212686121566773,0.8048084759576202,0.6436006825938566,0.6891808368429374
26,", KNN, DT, SVC, RF, XGB, GNB",RF,pr,0.5883739198743126,0.3197172034564022,0.8146111547525531,0.8143106106400064,0.8146111547525531,0.8045591737513021,0.8250810439818732,0.6726669585913078,0.7200024691553061
27,", KNN, DT, SVC, RF, XGB, GNB",RF,ui,0.12421383647798742,0.12421383647798742,0.8757861635220126,0.8768235224804428,0.8757861635220126,0.8724346071205725,0.8794967167194747,0.840472953487414,0.855161201051612
28,", KNN, DT, SVC, RF, XGB, GNB",RF,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
29,", KNN, DT, SVC, RF, XGB, GNB",RF,c,0.3860062893081761,0.23663522012578617,0.8380503144654088,0.8432111293194082,0.8380503144654088,0.8333597614841921,0.8575754742454648,0.7749385493479982,0.8072464182998748
30,", KNN, DT, SVC, RF, XGB, GNB",RF,i,0.3741120757695343,0.244672454617206,0.8200473559589582,0.8208872846118807,0.8200473559589582,0.8184736196406225,0.8216098553435295,0.7905054790871051,0.8037599020120743
31,", KNN, DT, SVC, RF, XGB, GNB",RF,a,0.139937106918239,0.11949685534591195,0.8907232704402516,0.8930738236224299,0.8907232704402516,0.8842034383427602,0.9241707811276596,0.6180204571860023,0.6257064706340069
32,", KNN, DT, SVC, RF, XGB, GNB",XGB,av,0.17628458498023716,0.13043478260869565,0.8901185770750988,0.8902458193535815,0.8901185770750988,0.885240091401933,0.8971669307175443,0.6264673766882247,0.6954191405066275
33,", KNN, DT, SVC, RF, XGB, GNB",XGB,ac,0.06761006289308176,0.06761006289308176,0.9323899371069182,0.9200476326212528,0.9323899371069182,0.9206479538784547,0.797538832541315,0.6431740614334471,0.6875478423800656
34,", KNN, DT, SVC, RF, XGB, GNB",XGB,pr,0.589159465828751,0.32050274941084056,0.8138256087981147,0.8126282870680811,0.8138256087981147,0.8040281547862994,0.8184233802764725,0.6727485180073424,0.7186051990889814
35,", KNN, DT, SVC, RF, XGB, GNB",XGB,ui,0.12421383647798742,0.12421383647798742,0.8757861635220126,0.8768235224804428,0.8757861635220126,0.8724346071205725,0.8794967167194747,0.840472953487414,0.855161201051612
36,", KNN, DT, SVC, RF, XGB, GNB",XGB,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
