,Model,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
15,DT,a,0.14465408805031446,0.12264150943396226,0.8883647798742138,0.8908549219190408,0.8883647798742138,0.8818838559163642,0.9225615445954429,0.6166745621658138,0.6242035879044537
16,SVC,av,0.20395256916996046,0.1391304347826087,0.8877470355731225,0.8836252054404362,0.8877470355731225,0.8827797952382624,0.77638156587055,0.6125277295992844,0.6640447239329825
17,SVC,ac,0.06682389937106918,0.06682389937106918,0.9331761006289309,0.9212298749827006,0.9331761006289309,0.9212686121566773,0.8048084759576202,0.6436006825938566,0.6891808368429374
18,SVC,pr,0.6284367635506677,0.33935585231736054,0.805184603299293,0.805768400861544,0.805184603299293,0.7969855909860607,0.8186515597229883,0.6706687528984606,0.7156431419216039
19,SVC,ui,0.12578616352201258,0.12578616352201258,0.8742138364779874,0.876055799157147,0.8742138364779874,0.8703880351454476,0.8803608514654158,0.8365179417459729,0.8525046382189239
20,SVC,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
21,SVC,c,0.389937106918239,0.2389937106918239,0.8364779874213837,0.83712203372016,0.8364779874213837,0.8338800641210853,0.8343838949748393,0.7903878376991494,0.8088445997894347
22,SVC,i,0.3654301499605367,0.23914759273875297,0.823993685872139,0.8240140780517476,0.823993685872139,0.8222140588770354,0.8234826315288037,0.7922210392174877,0.8054319614465681
23,SVC,a,0.14465408805031446,0.12264150943396226,0.8883647798742138,0.8908549219190408,0.8883647798742138,0.8818838559163642,0.9225615445954429,0.6166745621658138,0.6242035879044537
24,RF,av,0.19051383399209487,0.13517786561264822,0.8885375494071146,0.885002041043044,0.8885375494071146,0.8841074205633753,0.7923044242544716,0.6513435597578707,0.6935380285648775
25,RF,ac,0.06682389937106918,0.06682389937106918,0.9331761006289309,0.9212298749827006,0.9331761006289309,0.9212686121566773,0.8048084759576202,0.6436006825938566,0.6891808368429374
26,RF,pr,0.631578947368421,0.34092694422623726,0.8043990573448547,0.8050873694090604,0.8043990573448547,0.7964684518260287,0.8172684458398743,0.6707503123144951,0.7151664891859228
27,RF,ui,0.12578616352201258,0.12578616352201258,0.8742138364779874,0.876055799157147,0.8742138364779874,0.8703880351454476,0.8803608514654158,0.8365179417459729,0.8525046382189239
28,RF,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
29,RF,c,0.38836477987421386,0.24056603773584906,0.8333333333333334,0.8320289544142,0.8333333333333334,0.8318579405927246,0.8206977267352529,0.79670800804371,0.8077496940151464
30,RF,i,0.388318863456985,0.2509865824782952,0.8176795580110497,0.818298248773338,0.8176795580110497,0.8159727703775242,0.8164536500315401,0.7861951342595189,0.7990614112331468
31,RF,a,0.14465408805031446,0.12264150943396226,0.8883647798742138,0.8908549219190408,0.8883647798742138,0.8818838559163642,0.9225615445954429,0.6166745621658138,0.6242035879044537
32,XGB,av,0.19130434782608696,0.1359683794466403,0.8877470355731225,0.8837935372711705,0.8877470355731225,0.8835233661432224,0.7504426862419717,0.6504601675317223,0.6787230480907146
33,XGB,ac,0.06682389937106918,0.06682389937106918,0.9331761006289309,0.9212298749827006,0.9331761006289309,0.9212686121566773,0.8048084759576202,0.6436006825938566,0.6891808368429374
34,XGB,pr,0.6284367635506677,0.33935585231736054,0.805184603299293,0.8078079417409628,0.805184603299293,0.7963700536421712,0.8301547178566632,0.6655216014996373,0.7123472797436468
35,XGB,ui,0.12578616352201258,0.12578616352201258,0.8742138364779874,0.876055799157147,0.8742138364779874,0.8703880351454476,0.8803608514654158,0.8365179417459729,0.8525046382189239
36,XGB,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
37,XGB,c,0.3922955974842767,0.2429245283018868,0.8317610062893082,0.8304312622102797,0.8317610062893082,0.8301895462002941,0.8194425566546687,0.7942051958952286,0.8057731996870361
38,XGB,i,0.38595106550907654,0.24861878453038674,0.8200473559589582,0.8211203220147899,0.8200473559589582,0.8185000500654748,0.8210366663243279,0.7898978848742614,0.8031376948634678
39,XGB,a,0.14465408805031446,0.12264150943396226,0.8883647798742138,0.8908549219190408,0.8883647798742138,0.8818838559163642,0.9225615445954429,0.6166745621658138,0.6242035879044537
40,GNB,av,0.2007905138339921,0.14861660079051384,0.8758893280632412,0.8677869063336793,0.8758893280632412,0.8717331538411641,0.5362444533424355,0.5614116154752197,0.5474944680066384
41,GNB,ac,0.06918238993710692,0.06918238993710692,0.9308176100628931,0.9198995371235237,0.9308176100628931,0.9227502004980795,0.7735973597359735,0.6697610921501707,0.7065436241610739
42,GNB,pr,0.5923016496465043,0.3220738413197172,0.8130400628436764,0.8152256341566396,0.8130400628436764,0.80246084826241,0.8369453476841374,0.663031927739941,0.7110148689592849
43,GNB,ui,0.12657232704402516,0.12657232704402516,0.8734276729559748,0.8750871917956393,0.8734276729559748,0.8696332026771993,0.8790114657576698,0.8359205701808594,0.8516875902999316
44,GNB,s,0.050393700787401574,0.050393700787401574,0.9496062992125984,0.9486446670190638,0.9496062992125984,0.9478868456605902,0.9368788142981692,0.8809917929868922,0.9058108057996812
45,GNB,c,0.38836477987421386,0.2389937106918239,0.835691823899371,0.8358973859558559,0.835691823899371,0.8331324151246461,0.831394039056947,0.7899361665157709,0.8074415780298135
46,GNB,i,0.3764798737174428,0.24388318863456984,0.8224151539068666,0.8222720875457713,0.8224151539068666,0.8212118637976347,0.814807800296837,0.7948134186072416,0.8036610692637435
47,GNB,a,0.16745283018867924,0.13286163522012578,0.8844339622641509,0.8824151024442115,0.8844339622641509,0.8833809318104564,0.6678749641234901,0.6568694100529694,0.6616916080442413
