,Model,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
0,GradientBoostingClassifier,av,0.24626278520849726,0.16915814319433517,0.8638867033831629,0.8648389952291767,0.8638867033831629,0.8547137038151168,0.7685963917041685,0.5827175103272866,0.583389372617533
1,GradientBoostingClassifier,ac,0.05813040062843677,0.05813040062843677,0.9418695993715632,0.93155125381858,0.9418695993715632,0.9338307690706988,0.781527940186386,0.6590972806279787,0.7000700458481917
2,GradientBoostingClassifier,pr,0.6459968602825745,0.34301412872841447,0.8084772370486656,0.8083956373554094,0.8084772370486656,0.8009843130724408,0.8286805192063255,0.6818105571578995,0.7304026524377453
3,GradientBoostingClassifier,ui,0.14521193092621665,0.14521193092621665,0.8547880690737834,0.8536771966540238,0.8547880690737834,0.8529617308843465,0.8495882407259723,0.8324074074074075,0.8395167731493429
4,GradientBoostingClassifier,s,0.07148468185388845,0.07148468185388845,0.9285153181461115,0.9291959713035559,0.9285153181461115,0.9288337511593536,0.8723614326569522,0.8790560855362914,0.8756554379479385
5,GradientBoostingClassifier,c,0.35978004713275724,0.23095051060487037,0.8334642576590731,0.8318576981398353,0.8334642576590731,0.832462955924057,0.8050630768437085,0.7933468277741027,0.798960681412591
6,GradientBoostingClassifier,i,0.36299212598425196,0.24803149606299213,0.8094488188976378,0.8234583671916484,0.8094488188976378,0.8047634335102896,0.8302940557771151,0.77700367991294,0.792861537710429
7,GradientBoostingClassifier,a,0.18774548311076197,0.16260801256873528,0.8499607227022781,0.8393797040248308,0.8499607227022781,0.838777751508172,0.5745770498891952,0.5596684491304978,0.5627831715210356
