,Estimator,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
14,DT,i,0.30623520126282555,0.20205209155485399,0.8500394632991318,0.8494746425456454,0.8500394632991318,0.8495449123780539,0.8398732595239146,0.8299866761582423,0.834707116778151
15,DT,a,0.15566037735849056,0.1289308176100629,0.8844339622641509,0.8683521309537127,0.8844339622641509,0.8763130865024631,0.5881402338603426,0.5984200377145413,0.5932312315692616
16,SVC,av,0.20948616600790515,0.16205533596837945,0.8584980237154151,0.8498850107598764,0.8584980237154151,0.8467105292479491,0.7450796011375089,0.5012890327466208,0.5542858106610383
17,SVC,ac,0.06446540880503145,0.06446540880503145,0.9355345911949685,0.9332820022127202,0.9355345911949685,0.910803508013464,0.9179080824088748,0.5495769881556684,0.5732242225859248
18,SVC,pr,0.6135113904163394,0.3401413982717989,0.7965435978004713,0.7378357558104618,0.7965435978004713,0.7647148394199896,0.5067034759801988,0.5271132376395534,0.5154793448035143
19,SVC,ui,0.11871069182389937,0.11871069182389937,0.8812893081761006,0.8805485650838799,0.8812893081761006,0.8797977030431323,0.8772927407948168,0.8587716087044946,0.8666854532695977
20,SVC,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
21,SVC,c,0.455188679245283,0.29009433962264153,0.7924528301886793,0.8030999615003169,0.7924528301886793,0.7777728480841932,0.8130729556650085,0.6983044440346672,0.7298654753738033
22,SVC,i,0.3283346487766377,0.26519337016574585,0.7663772691397001,0.7766372550060581,0.7663772691397001,0.7607425940132087,0.7508119019329782,0.6962406600887445,0.7055247313301037
23,SVC,a,0.1650943396226415,0.13679245283018868,0.8773584905660378,0.8619690846709418,0.8773584905660378,0.8695291550074881,0.5842692748697971,0.5927007091896345,0.5884077001864643
24,RF,av,0.2134387351778656,0.15177865612648223,0.8750988142292491,0.8706415707055094,0.8750988142292491,0.8721074115697129,0.6425379767291532,0.6105862995234482,0.6181210756843709
25,RF,ac,0.05817610062893082,0.05817610062893082,0.9418238993710691,0.9333621973080546,0.9418238993710691,0.927999875459244,0.8563607085346217,0.6248166948674563,0.6764026402640264
26,RF,pr,0.5710919088766693,0.3102906520031422,0.8201099764336214,0.8139544535352181,0.8201099764336214,0.8086487869955143,0.7851074709023728,0.6550139553429027,0.6988294215056676
27,RF,ui,0.12028301886792453,0.12028301886792453,0.8797169811320755,0.8802521642226389,0.8797169811320755,0.8771913883455604,0.8817618598064668,0.8508968883465527,0.8629425215798484
28,RF,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
29,RF,c,0.37264150943396224,0.23270440251572327,0.8372641509433962,0.8415799514674328,0.8372641509433962,0.8319088901068915,0.8525989681826571,0.7735077447907063,0.8040782739377844
30,RF,i,0.31018153117600633,0.20441988950276244,0.8484609313338595,0.8479223184509521,0.8484609313338595,0.8479791330836672,0.8380232757584579,0.8285908686856346,0.8330915715449918
31,RF,a,0.1580188679245283,0.12971698113207547,0.8844339622641509,0.8691151214734604,0.8844339622641509,0.8767076262965607,0.5884523886066997,0.5988390881746092,0.5936003032291595
32,XGB,av,0.21027667984189724,0.15019762845849802,0.8758893280632412,0.8713793871218936,0.8758893280632412,0.8726760895461373,0.6536730612281505,0.6108559866863392,0.6207276534751095
33,XGB,ac,0.05817610062893082,0.05817610062893082,0.9418238993710691,0.9333621973080546,0.9418238993710691,0.927999875459244,0.8563607085346217,0.6248166948674563,0.6764026402640264
34,XGB,pr,0.5687352710133543,0.30950510604870385,0.8201099764336214,0.813789976713414,0.8201099764336214,0.8084975524593606,0.7812564737244246,0.6544657097288676,0.6975956365111963
35,XGB,ui,0.12028301886792453,0.12028301886792453,0.8797169811320755,0.8802521642226389,0.8797169811320755,0.8771913883455604,0.8817618598064668,0.8508968883465527,0.8629425215798484
36,XGB,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
37,XGB,c,0.37971698113207547,0.23663522012578617,0.8349056603773585,0.839721550278516,0.8349056603773585,0.8293039715205608,0.8518144831507642,0.769898119122257,0.8012895800363594
38,XGB,i,0.31254932912391475,0.2052091554853986,0.8484609313338595,0.847890387174809,0.8484609313338595,0.8479639446636792,0.8378729066501993,0.8280249377292113,0.8327266532485739
39,XGB,a,0.1580188679245283,0.12971698113207547,0.8844339622641509,0.8705085177192352,0.8844339622641509,0.8774155452932313,0.5892486150328567,0.5988390881746092,0.5940048283701139
40,GNB,av,0.1984189723320158,0.16205533596837945,0.8553359683794466,0.8426001151556252,0.8553359683794466,0.8479901721353349,0.5892598629183798,0.5184516804662436,0.5461409154166789
41,GNB,ac,0.07311320754716981,0.07311320754716981,0.9268867924528302,0.9145775865239619,0.9268867924528302,0.9191834903371224,0.710916179337232,0.6373096446700508,0.6642742203264285
42,GNB,pr,0.6197957580518461,0.34328358208955223,0.7949725058915946,0.7358727432039559,0.7949725058915946,0.762513476904512,0.50618660370759,0.5241228070175438,0.5133909162696194
43,GNB,ui,0.11871069182389937,0.11871069182389937,0.8812893081761006,0.8805485650838799,0.8812893081761006,0.8797977030431323,0.8772927407948168,0.8587716087044946,0.8666854532695977
44,GNB,s,0.06535433070866142,0.06535433070866142,0.9346456692913386,0.9347766774773215,0.9346456692913386,0.9347102303681203,0.8783121493186763,0.8798099915388294,0.8790585821824528
45,GNB,c,0.4268867924528302,0.2979559748427673,0.7665094339622641,0.7771790847365414,0.7665094339622641,0.7494734480520168,0.7603348464320749,0.6648921261294486,0.6809110599210625
46,GNB,i,0.35201262825572216,0.2825572217837411,0.7521704814522494,0.774154421322728,0.7521704814522494,0.7267396442387972,0.762539682302942,0.6434355685767755,0.6390533282749566
47,GNB,a,0.1619496855345912,0.13522012578616352,0.8781446540880503,0.8613950605120121,0.8781446540880503,0.8696365714095057,0.5837882743887967,0.5933594707179614,0.5884977091873643
