,Model,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
33,XGB,ac,0.0589622641509434,0.0589622641509434,0.9410377358490566,0.9320856523270721,0.9410377358490566,0.926667146142643,0.8519571670319306,0.6192611393119007,0.6694100320540588
34,XGB,pr,0.5616653574234093,0.30557737627651216,0.8224666142969363,0.8165368088881731,0.8224666142969363,0.8109749389261895,0.7876587167180232,0.6567583732057417,0.7008350934145079
35,XGB,ui,0.11949685534591195,0.11949685534591195,0.8805031446540881,0.8815329925748302,0.8805031446540881,0.8777678978316531,0.8842363433667781,0.8504779336994102,0.8634078520138695
36,XGB,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
37,XGB,c,0.3742138364779874,0.2358490566037736,0.8333333333333334,0.8364122379493266,0.8333333333333334,0.8282006147593235,0.844651228116668,0.7712356321839081,0.8000128402181058
38,XGB,i,0.3370165745856354,0.21862667719021311,0.840568271507498,0.8406812413712516,0.840568271507498,0.8402053496879547,0.8271178612649984,0.8208192168771302,0.8235487767610462
39,XGB,a,0.1580188679245283,0.13286163522012578,0.8797169811320755,0.8649724151191717,0.8797169811320755,0.8722018035618893,0.5843968117355917,0.5965627208449193,0.5903600922639322
40,GNB,av,0.2015810276679842,0.15731225296442689,0.8640316205533597,0.8622512827414879,0.8640316205533597,0.8629818383561414,0.6497608500930707,0.5944644728178198,0.6179413330412463
41,GNB,ac,0.07311320754716981,0.07311320754716981,0.9268867924528302,0.9145775865239619,0.9268867924528302,0.9191834903371224,0.710916179337232,0.6373096446700508,0.6642742203264285
42,GNB,pr,0.5789473684210527,0.31343283582089554,0.819324430479183,0.8149571739763999,0.819324430479183,0.8078833793887163,0.8044697933076471,0.6478844169246646,0.6946263374242414
43,GNB,ui,0.12264150943396226,0.12264150943396226,0.8773584905660378,0.8763666623392626,0.8773584905660378,0.8761722491529079,0.8708532642551308,0.8567663209273948,0.862984035795172
44,GNB,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
45,GNB,c,0.3687106918238994,0.23034591194968554,0.8388364779874213,0.8423285339092317,0.8388364779874213,0.833999578707317,0.8519319679391621,0.7782425164423136,0.8072649171015677
46,GNB,i,0.30544593528018943,0.20441988950276244,0.846093133385951,0.8458247205492194,0.846093133385951,0.84592766152151,0.8305793554748778,0.8271486780661735,0.8288117449437072
47,GNB,a,0.17295597484276728,0.139937106918239,0.8765723270440252,0.8712229350190881,0.8765723270440252,0.8736575429827629,0.634504424375114,0.621226030372872,0.6251794933329861
