,Model,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
0,GradientBoostingClassifier,av,0.22055335968379447,0.15573122529644268,0.8727272727272727,0.8683037658049348,0.8727272727272727,0.8697692386877596,0.6263591714730986,0.607609233439586,0.612239678667444
1,GradientBoostingClassifier,ac,0.05817610062893082,0.05817610062893082,0.9418238993710691,0.9333621973080546,0.9418238993710691,0.927999875459244,0.8563607085346217,0.6248166948674563,0.6764026402640264
2,GradientBoostingClassifier,pr,0.5758051846032993,0.3118617439120189,0.8201099764336214,0.8150548789956975,0.8201099764336214,0.8088853022528905,0.7954916296620879,0.656110446570973,0.7019487371187507
3,GradientBoostingClassifier,ui,0.11949685534591195,0.11949685534591195,0.8805031446540881,0.8815329925748302,0.8805031446540881,0.8777678978316531,0.8842363433667781,0.8504779336994102,0.8634078520138695
4,GradientBoostingClassifier,s,0.05354330708661417,0.05354330708661417,0.9464566929133859,0.9453057870699166,0.9464566929133859,0.9440397628653373,0.9329047766065364,0.8610804546959496,0.8919549203298903
5,GradientBoostingClassifier,c,0.37342767295597484,0.2319182389937107,0.8388364779874213,0.8434765495522195,0.8388364779874213,0.8335232881334956,0.8553945664072357,0.7751930051017272,0.8061818860635878
6,GradientBoostingClassifier,i,0.31176006314127863,0.20599842146803474,0.8468823993685872,0.8461698776752508,0.8468823993685872,0.8462704013006406,0.8351113851379877,0.8243083466755587,0.8294397333126852
7,GradientBoostingClassifier,a,0.1540880503144654,0.12735849056603774,0.8860062893081762,0.8698624879252769,0.8860062893081762,0.8778442636014226,0.5893638401484115,0.5993185103111273,0.5942882389202347
