,Model,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
0,GradientBoostingClassifier,av,0.22055335968379447,0.14782608695652175,0.8806324110671937,0.8810721551183681,0.8806324110671937,0.8802727629731769,0.6480683876246688,0.6783919803600654,0.6588560769970465
1,GradientBoostingClassifier,ac,0.07075471698113207,0.07075471698113207,0.9292452830188679,0.9159557013945858,0.9292452830188679,0.911004582575971,0.817391304347826,0.5990950226244344,0.6404341926729986
2,GradientBoostingClassifier,pr,0.6496465043205027,0.3527101335428123,0.795758051846033,0.7889368780797479,0.795758051846033,0.7860062115016623,0.7524040904322594,0.6763353554740607,0.7058156893877721
3,GradientBoostingClassifier,ui,0.11242138364779874,0.11242138364779874,0.8875786163522013,0.8877771636938004,0.8875786163522013,0.8876725612166244,0.8742759444650434,0.8755291005291005,0.874896059655052
4,GradientBoostingClassifier,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
5,GradientBoostingClassifier,c,0.37342767295597484,0.2319182389937107,0.8388364779874213,0.8381987643158292,0.8388364779874213,0.8359415369800541,0.8350541073487233,0.7929444724646394,0.811045523893386
6,GradientBoostingClassifier,i,0.2904498816101026,0.19889502762430938,0.8468823993685872,0.8469685862692644,0.8468823993685872,0.8454705723739309,0.8467442100944331,0.8207332916236658,0.832064728262267
7,GradientBoostingClassifier,a,0.16981132075471697,0.14937106918238993,0.8608490566037735,0.8627797737295665,0.8608490566037735,0.8540275737100992,0.9052904853756475,0.5936633853084832,0.6040686070598235
