,Model,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
0,GradientBoostingClassifier,av,0.16600790513833993,0.13280632411067195,0.8822134387351779,0.8811699423393576,0.8822134387351779,0.8790408514695683,0.7996397591225177,0.5853341516639389,0.6313575625527585
1,GradientBoostingClassifier,ac,0.07311320754716981,0.07311320754716981,0.9268867924528302,0.9107290484107494,0.9268867924528302,0.91002631595962,0.7819494167917773,0.6022875816993465,0.6412652876797904
2,GradientBoostingClassifier,pr,0.6362922230950511,0.3424980361351139,0.8043990573448547,0.7994531858081979,0.8043990573448547,0.7949298141482383,0.7906450525919135,0.6772823342587198,0.7184293868881683
3,GradientBoostingClassifier,ui,0.10770440251572327,0.10770440251572327,0.8922955974842768,0.8914182345309413,0.8922955974842768,0.8913390988538616,0.8852464399626506,0.8717923280423281,0.8778821526052634
4,GradientBoostingClassifier,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
5,GradientBoostingClassifier,c,0.39072327044025157,0.23977987421383648,0.835691823899371,0.837435499286165,0.835691823899371,0.830976938058079,0.8425595008318975,0.7782143409055787,0.8037904557732402
6,GradientBoostingClassifier,i,0.2904498816101026,0.19731649565903708,0.8492501973164956,0.8499373672778606,0.8492501973164956,0.8477869694185699,0.8529109955705637,0.8217605036499966,0.8350638183784763
7,GradientBoostingClassifier,a,0.16745283018867924,0.1470125786163522,0.8632075471698113,0.8655620389345864,0.8632075471698113,0.8567859738612499,0.9057036547076388,0.5975152465990027,0.6063069280541677
