,Estimator,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
16,SVC,av,0.2007905138339921,0.14071146245059288,0.8822134387351779,0.8805179501264084,0.8822134387351779,0.8775663484739615,0.8333273199266333,0.5652345881069285,0.6162283257526299
17,SVC,ac,0.07075471698113207,0.07075471698113207,0.9292452830188679,0.915598371880706,0.9292452830188679,0.9117921314900483,0.811491935483871,0.6035696329813978,0.6455069053074874
18,SVC,pr,0.6512175962293795,0.3495679497250589,0.8012568735271013,0.7976342703799603,0.8012568735271013,0.7900871874308927,0.8004005740847845,0.6661429664918715,0.7120489296733727
19,SVC,ui,0.11006289308176101,0.11006289308176101,0.889937106918239,0.8892706346187714,0.889937106918239,0.8894855119655847,0.8795591811122441,0.8733796296296297,0.8763247447739427
20,SVC,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
21,SVC,c,0.40408805031446543,0.25,0.8270440251572327,0.8316560804964894,0.8270440251572327,0.821322208914918,0.8427689594356261,0.7629995448841068,0.793408480681358
22,SVC,i,0.30386740331491713,0.20441988950276244,0.8453038674033149,0.8458822012525713,0.8453038674033149,0.8441449586388436,0.8484641200726067,0.8208520183977406,0.8328668061758838
23,SVC,a,0.17059748427672955,0.14858490566037735,0.8624213836477987,0.8645832868037688,0.8624213836477987,0.8558984634399296,0.9055595012626263,0.5964401233580238,0.6057025396450061
24,RF,av,0.16442687747035573,0.13122529644268774,0.8837944664031621,0.882582128093793,0.8837944664031621,0.8810844014270084,0.8139535230221479,0.6053982542280414,0.6613082261772765
25,RF,ac,0.07154088050314465,0.07154088050314465,0.9284591194968553,0.9138798787823412,0.9284591194968553,0.9112010080994317,0.8010492332526231,0.6031422825540473,0.6440754577740879
26,RF,pr,0.6394344069128044,0.3440691280439906,0.8036135113904164,0.7985865934395174,0.8036135113904164,0.7930564290265205,0.7891733387820662,0.6761429664918714,0.7172371911983366
27,RF,ui,0.1069182389937107,0.1069182389937107,0.8930817610062893,0.8923350371258493,0.8930817610062893,0.8925110373788512,0.8838721664808622,0.875760582010582,0.8795746351569221
28,RF,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
29,RF,c,0.3946540880503145,0.24371069182389937,0.8317610062893082,0.8346042284540752,0.8317610062893082,0.8270315966329741,0.8422720785558084,0.7737462236419121,0.8007240566591908
30,RF,i,0.2896606156274665,0.19810576164167323,0.8476716653512234,0.8478719870165145,0.8476716653512234,0.846588504441319,0.8493001786524804,0.8236289057247128,0.8348395572005649
31,RF,a,0.17059748427672955,0.14858490566037735,0.8624213836477987,0.8643718665622526,0.8624213836477987,0.8556658500150941,0.906297449200173,0.5951871402228582,0.6053704515617526
32,XGB,av,0.16521739130434782,0.13201581027667983,0.88300395256917,0.8820551188711315,0.88300395256917,0.8798967434676694,0.8000646341332589,0.5861674849972722,0.6319999119424916
33,XGB,ac,0.07154088050314465,0.07154088050314465,0.9284591194968553,0.9138798787823412,0.9284591194968553,0.9112010080994317,0.8010492332526231,0.6031422825540473,0.6440754577740879
34,XGB,pr,0.6457187745483111,0.3472113118617439,0.8020424194815396,0.7971379034657129,0.8020424194815396,0.7907580894394065,0.7907098211582085,0.6708343329791732,0.7134824505255887
35,XGB,ui,0.1069182389937107,0.1069182389937107,0.8930817610062893,0.8923350371258493,0.8930817610062893,0.8925110373788512,0.8838721664808622,0.875760582010582,0.8795746351569221
36,XGB,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
37,XGB,c,0.3977987421383648,0.24528301886792453,0.8309748427672956,0.8332283494185019,0.8309748427672956,0.8261612481544021,0.8395672710120703,0.772555747451436,0.7990704712494595
38,XGB,i,0.2857142857142857,0.1957379636937648,0.8492501973164956,0.8493567490076198,0.8492501973164956,0.8483789944005774,0.8496845428198577,0.8270444963402347,0.8369793693881725
39,XGB,a,0.17138364779874213,0.14937106918238993,0.8616352201257862,0.8635883985685713,0.8616352201257862,0.8548635220429001,0.9058176802655398,0.5945296780269345,0.6047905231356396
40,GNB,av,0.31067193675889326,0.20948616600790515,0.8379446640316206,0.8701085381555562,0.8379446640316206,0.8521155154753444,0.559349961230292,0.6670662847790507,0.5885607906839303
41,GNB,ac,0.12342767295597484,0.12342767295597484,0.8765723270440252,0.8914788859781345,0.8765723270440252,0.8834790211229804,0.6169925938810873,0.6465309200603317,0.6291221495255941
42,GNB,pr,0.6818538884524745,0.3676355066771406,0.7894736842105263,0.7848083722832214,0.7894736842105263,0.7819125092301238,0.7671701098338316,0.6577084689995544,0.6952235829068253
43,GNB,ui,0.1179245283018868,0.1179245283018868,0.8820754716981132,0.8865284778700991,0.8820754716981132,0.8832969687649183,0.8648995907490244,0.8803571428571428,0.8714309972588118
44,GNB,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
45,GNB,c,0.449685534591195,0.279874213836478,0.8050314465408805,0.8071458852114568,0.8050314465408805,0.8007427385713136,0.8014870132097142,0.7550513194115419,0.7712204883103918
46,GNB,i,0.3322809786898185,0.22336227308603,0.8310970797158642,0.8323362955986204,0.8310970797158642,0.8312234973221501,0.8171387392173827,0.8226205630731647,0.819206503250728
47,GNB,a,0.22955974842767296,0.1792452830188679,0.8459119496855346,0.8574074683144849,0.8459119496855346,0.8513081460182187,0.6022297465599499,0.6166334556954703,0.6065433465778641
