,Model,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
0,GradientBoostingClassifier,av,0.22029897718332023,0.16365066876475218,0.8607395751376868,0.8535385393674675,0.8607395751376868,0.8480805401984777,0.6082645961504037,0.450699091352852,0.48976004502712156
1,GradientBoostingClassifier,ac,0.07462686567164178,0.07462686567164178,0.9253731343283582,0.9110816860149049,0.9253731343283582,0.913160586331234,0.7732341709187767,0.6376574348029943,0.6775694331503468
2,GradientBoostingClassifier,pr,0.7040816326530612,0.37598116169544743,0.7880690737833596,0.792867654241666,0.7880690737833596,0.7796808115774592,0.8248221686200221,0.6472359510359734,0.6950899588541147
3,GradientBoostingClassifier,ui,0.13971742543171115,0.13971742543171115,0.8602825745682888,0.8595025992571643,0.8602825745682888,0.8598101202232523,0.8465680086810169,0.8419113630901662,0.844140384446204
4,GradientBoostingClassifier,s,0.062058130400628436,0.062058130400628436,0.9379418695993715,0.9366852447290731,0.9379418695993715,0.9371025508178374,0.9023793857699216,0.8811794038122994,0.8912757453460803
5,GradientBoostingClassifier,c,0.373134328358209,0.23644933228593873,0.8318931657501963,0.8309975514546888,0.8318931657501963,0.8313688261500952,0.8076438420465881,0.8006389691118775,0.8040520135382213
6,GradientBoostingClassifier,i,0.33858267716535434,0.2440944881889764,0.8031496062992126,0.8039338460809893,0.8031496062992126,0.8032637807755352,0.7896485671892206,0.7838877444696193,0.7863726999652826
7,GradientBoostingClassifier,a,0.18224666142969365,0.15239591516103693,0.8625294579732914,0.8637321659710274,0.8625294579732914,0.8549179889157137,0.804443549518433,0.6033510956350462,0.6255159997892623
