,Models_0,Model_1,col,MSE,MAE,Accuracy,W_precision,W_recall,W_F1score,M_precision,M_recall,M_F1score
10,", KNN, DT, SVC, RF, XGB, GNB",DT,pr,0.6417910447761194,0.3448546739984289,0.8036135113904164,0.7989497324114678,0.8036135113904164,0.7940407241142747,0.793604525925935,0.676351235562258,0.718510797419961
11,", KNN, DT, SVC, RF, XGB, GNB",DT,ui,0.12028301886792453,0.12028301886792453,0.8797169811320755,0.8835080120305583,0.8797169811320755,0.8808323476383512,0.8626061119416262,0.8763227513227513,0.8685331710286062
12,", KNN, DT, SVC, RF, XGB, GNB",DT,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
13,", KNN, DT, SVC, RF, XGB, GNB",DT,c,0.4025157232704403,0.24842767295597484,0.8286163522012578,0.8330961749522349,0.8286163522012578,0.8234504308922609,0.8444189756627333,0.767530580221818,0.7972103564988942
14,", KNN, DT, SVC, RF, XGB, GNB",DT,i,0.2943962115232833,0.20126282557221783,0.8453038674033149,0.8451743337871628,0.8453038674033149,0.8442081116031321,0.8445635967035977,0.8217268560480613,0.8318585494470451
15,", KNN, DT, SVC, RF, XGB, GNB",DT,a,0.16273584905660377,0.14544025157232704,0.8632075471698113,0.8662085106720303,0.8632075471698113,0.8570048344953614,0.9050721869987014,0.5985593992116406,0.6064200690698689
16,", KNN, DT, SVC, RF, XGB, GNB",SVC,av,0.19525691699604744,0.1399209486166008,0.8814229249011858,0.8789594556453301,0.8814229249011858,0.8763814707687275,0.8352510874334662,0.5788270594653573,0.6408491205494158
17,", KNN, DT, SVC, RF, XGB, GNB",SVC,ac,0.07154088050314465,0.07154088050314465,0.9284591194968553,0.9138798787823412,0.9284591194968553,0.9112010080994317,0.8010492332526231,0.6031422825540473,0.6440754577740879
18,", KNN, DT, SVC, RF, XGB, GNB",SVC,pr,0.6417910447761194,0.3448546739984289,0.8036135113904164,0.7988085333727194,0.8036135113904164,0.7942782880683685,0.7927567008925527,0.6768733363037095,0.7186398030873103
19,", KNN, DT, SVC, RF, XGB, GNB",SVC,ui,0.12028301886792453,0.12028301886792453,0.8797169811320755,0.8835080120305583,0.8797169811320755,0.8808323476383512,0.8626061119416262,0.8763227513227513,0.8685331710286062
20,", KNN, DT, SVC, RF, XGB, GNB",SVC,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
21,", KNN, DT, SVC, RF, XGB, GNB",SVC,c,0.404874213836478,0.2507861635220126,0.8262578616352201,0.8306486385999916,0.8262578616352201,0.8207191557594852,0.8415403597733008,0.7632322823212948,0.7932558489671623
22,", KNN, DT, SVC, RF, XGB, GNB",SVC,i,0.30386740331491713,0.20599842146803474,0.8429360694554064,0.8430777877089145,0.8429360694554064,0.8418341440120511,0.8435766239750245,0.819540964218706,0.8301546666608908
23,", KNN, DT, SVC, RF, XGB, GNB",SVC,a,0.16273584905660377,0.14544025157232704,0.8632075471698113,0.8662085106720303,0.8632075471698113,0.8570048344953614,0.9050721869987014,0.5985593992116406,0.6064200690698689
24,", KNN, DT, SVC, RF, XGB, GNB",RF,av,0.19130434782608696,0.1391304347826087,0.8814229249011858,0.8788677286701001,0.8814229249011858,0.8762763604467699,0.8351010101010101,0.5782596835788325,0.640440919780987
25,", KNN, DT, SVC, RF, XGB, GNB",RF,ac,0.07154088050314465,0.07154088050314465,0.9284591194968553,0.9138798787823412,0.9284591194968553,0.9112010080994317,0.8010492332526231,0.6031422825540473,0.6440754577740879
26,", KNN, DT, SVC, RF, XGB, GNB",RF,pr,0.6394344069128044,0.3440691280439906,0.8036135113904164,0.7981958244095825,0.8036135113904164,0.7941328729467194,0.7868541892870069,0.6787534701991295,0.7186059690346801
27,", KNN, DT, SVC, RF, XGB, GNB",RF,ui,0.12106918238993711,0.12106918238993711,0.8789308176100629,0.8820738612573034,0.8789308176100629,0.8799173383403553,0.8620369580061454,0.8740410052910053,0.8673391990291262
28,", KNN, DT, SVC, RF, XGB, GNB",RF,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
29,", KNN, DT, SVC, RF, XGB, GNB",RF,c,0.4033018867924528,0.24921383647798742,0.8278301886792453,0.8316361292268225,0.8278301886792453,0.8226479268901602,0.8412954917889128,0.7670059232993864,0.795743969534077
30,", KNN, DT, SVC, RF, XGB, GNB",RF,i,0.2936069455406472,0.20047355958958168,0.846093133385951,0.8459570104418387,0.846093133385951,0.845085089885185,0.8452918772194128,0.8234288235577698,0.8331822680284589
31,", KNN, DT, SVC, RF, XGB, GNB",RF,a,0.16352201257861634,0.14622641509433962,0.8624213836477987,0.8653751279314803,0.8624213836477987,0.8562097489496997,0.9045614893244811,0.5979019370157169,0.6058480841089536
32,", KNN, DT, SVC, RF, XGB, GNB",XGB,av,0.19446640316205532,0.14071146245059288,0.8806324110671937,0.8781389101696357,0.8806324110671937,0.8748430375077533,0.8343327139317706,0.5590289143480632,0.6130202362938848
33,", KNN, DT, SVC, RF, XGB, GNB",XGB,ac,0.07154088050314465,0.07154088050314465,0.9284591194968553,0.9138798787823412,0.9284591194968553,0.9112010080994317,0.8010492332526231,0.6031422825540473,0.6440754577740879
34,", KNN, DT, SVC, RF, XGB, GNB",XGB,pr,0.6449332285938727,0.34642576590730556,0.802827965435978,0.7982736309209529,0.802827965435978,0.7931016524401374,0.7935613453031486,0.675420136865796,0.7178254018469046
35,", KNN, DT, SVC, RF, XGB, GNB",XGB,ui,0.12028301886792453,0.12028301886792453,0.8797169811320755,0.8835080120305583,0.8797169811320755,0.8808323476383512,0.8626061119416262,0.8763227513227513,0.8685331710286062
36,", KNN, DT, SVC, RF, XGB, GNB",XGB,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
37,", KNN, DT, SVC, RF, XGB, GNB",XGB,c,0.4025157232704403,0.24842767295597484,0.8286163522012578,0.8332643299673554,0.8286163522012578,0.8234238273968435,0.8447327567088045,0.7674695301607679,0.7971531405354936
38,", KNN, DT, SVC, RF, XGB, GNB",XGB,i,0.2975532754538279,0.20599842146803474,0.8397790055248618,0.8395110996964626,0.8397790055248618,0.8389502913230019,0.8380524929071528,0.8188802689243255,0.8275203999234524
39,", KNN, DT, SVC, RF, XGB, GNB",XGB,a,0.16273584905660377,0.14544025157232704,0.8632075471698113,0.8662085106720303,0.8632075471698113,0.8570048344953614,0.9050721869987014,0.5985593992116406,0.6064200690698689
40,", KNN, DT, SVC, RF, XGB, GNB",GNB,av,0.1841897233201581,0.14150197628458497,0.8766798418972332,0.8750398160168222,0.8766798418972332,0.8757451553574832,0.5119186851463216,0.5007351336606656,0.5061066550233405
41,", KNN, DT, SVC, RF, XGB, GNB",GNB,ac,0.07232704402515723,0.07232704402515723,0.9276729559748428,0.9122595787484379,0.9276729559748428,0.9106124239954867,0.7912192340587285,0.6027149321266969,0.6426617158491303
42,", KNN, DT, SVC, RF, XGB, GNB",GNB,pr,0.6362922230950511,0.3424980361351139,0.8043990573448547,0.8030657356180209,0.8043990573448547,0.7942049343921765,0.815252584928289,0.6604666918006191,0.708229311445517
43,", KNN, DT, SVC, RF, XGB, GNB",GNB,ui,0.10377358490566038,0.10377358490566038,0.8962264150943396,0.8955150673772495,0.8962264150943396,0.8956724774559438,0.8874531265835615,0.879265873015873,0.8831165576523068
44,", KNN, DT, SVC, RF, XGB, GNB",GNB,s,0.05590551181102362,0.05590551181102362,0.9440944881889763,0.9427273778185354,0.9440944881889763,0.9429702747020985,0.9157106728788669,0.8835497835497835,0.8985370749826431
45,", KNN, DT, SVC, RF, XGB, GNB",GNB,c,0.40172955974842767,0.24921383647798742,0.8270440251572327,0.8291791738136078,0.8270440251572327,0.8220073541623082,0.8350769600769601,0.7673302358281496,0.794038029432152
46,", KNN, DT, SVC, RF, XGB, GNB",GNB,i,0.292817679558011,0.19968429360694553,0.8468823993685872,0.846574970046026,0.8468823993685872,0.8459341020919791,0.8447253559239676,0.8245514511659663,0.8336137363998658
47,", KNN, DT, SVC, RF, XGB, GNB",GNB,a,0.17138364779874213,0.14937106918238993,0.8616352201257862,0.8556412584328555,0.8616352201257862,0.8552261325407814,0.7392597911012846,0.5949473390719896,0.6038930051945591
